"complex","target"
"40S ribosomal subunit, cytoplasmic","XELAEV_18003923mg"
"40S ribosomal subunit, cytoplasmic","XELAEV_18036222mg"
"40S ribosomal subunit, cytoplasmic","rps3a"
"40S ribosomal subunit, cytoplasmic","rps23"
"40S ribosomal subunit, cytoplasmic","rps13"
"40S ribosomal subunit, cytoplasmic","rps6"
"40S ribosomal subunit, cytoplasmic","rps15"
"40S ribosomal subunit, cytoplasmic","XELAEV_18004373mg"
"40S ribosomal subunit, cytoplasmic","rps25"
"40S ribosomal subunit, cytoplasmic","rps28p9"
"40S ribosomal subunit, cytoplasmic","fau"
"Smooth muscle dystroglycan complex","XELAEV_18030878mg"
"Smooth muscle dystroglycan complex","sspn"
"Smooth muscle dystroglycan complex","dag1"
"Dystrophin-glycoprotein complex DGC, skeletal muscle","sspn"
"Dystrophin-glycoprotein complex DGC, skeletal muscle","dag1"
"Dystrophin-glycoprotein complex DGC, skeletal muscle","XELAEV_18043297mg"
"Skeletal muscle sarcoglycan-sarcospan complex SG-SPN","sspn"
"Skeletal muscle sarcoglycan-sarcospan complex SG-SPN","XELAEV_18043297mg"
"DNA ligase IV-XRCC4 complex","lig4"
"DNA ligase IV-XRCC4 complex","XELAEV_18008105mg"
"DNA ligase IV-XRCC4-PNK complex","lig4"
"DNA ligase IV-XRCC4-PNK complex","XELAEV_18008105mg"
"Spliceosome","ppm1g"
"Spliceosome","dhx15"
"Spliceosome","sart1"
"Spliceosome","XELAEV_18042736mg"
"Spliceosome","ppih"
"Spliceosome","nudt21"
"Spliceosome","aqr"
"Spliceosome","bcas2"
"Spliceosome","smndc1"
"Spliceosome","prpf6"
"Spliceosome","slu7"
"Spliceosome","snrpb2"
"Spliceosome","snrnp70"
"Spliceosome","snrpc"
"Spliceosome","snrpa1"
"Spliceosome","bud31"
"Spliceosome","mtrex"
"Spliceosome","rbm25"
"Spliceosome","ncbp2"
"Spliceosome","mfap1"
"Spliceosome","snu13"
"Spliceosome","snrpf"
"Spliceosome","lsm6"
"Spliceosome","snrpd1"
"Spliceosome","XELAEV_18039054mg"
"Spliceosome","snrpd3"
"Spliceosome","XELAEV_18045047mg"
"Spliceosome","txnl4a"
"Spliceosome","srsf2"
"Spliceosome","srsf11"
"Spliceosome","XELAEV_18017000mg"
"Spliceosome","srsf5"
"Spliceosome","ppil2"
"Spliceosome","thoc5"
"Spliceosome","cirbp"
"Spliceosome","wtap"
"Spliceosome","eftud2"
"Spliceosome","sf3b3"
"Spliceosome","sf3b4"
"Spliceosome","sf3a2"
"Spliceosome","srsf7"
"Spliceosome","smu1"
"Spliceosome","thoc7"
"Spliceosome","XELAEV_18014576mg"
"Spliceosome","XELAEV_18016957mg"
"Spliceosome","alyref"
"Spliceosome","XELAEV_18045683mg"
"Spliceosome","XELAEV_18015266mg"
"Spliceosome","thoc2"
"Spliceosome","cactin"
"Spliceosome","snrnp27"
"Spliceosome","XELAEV_18046580mg"
"Spliceosome","dhx38"
"Spliceosome","XELAEV_18031895mg"
"Spliceosome","rbm17"
"Spliceosome","thoc3"
"Spliceosome","XELAEV_18045316mg"
"Spliceosome","bud13"
"Spliceosome","ddx23"
"Spliceosome","XELAEV_18019533mg"
"Spliceosome","ppil3"
"Spliceosome","xab2"
"Spliceosome","rbm22"
"Spliceosome","cwc15"
"Spliceosome","XELAEV_18021910mg"
"Spliceosome","XELAEV_18032548mg"
"Spliceosome","ddx41"
"Spliceosome","lsm7"
"Spliceosome","XELAEV_18037238mg"
"Spliceosome","XELAEV_18012641mg"
"Spliceosome","lsm2"
"Spliceosome","XELAEV_18028125mg"
"Spliceosome","ppil1"
"Spliceosome","rbm8a"
"Spliceosome","cfap20"
"DNA ligase IV-condensin complex","smc2"
"DNA ligase IV-condensin complex","lig4"
"DNA ligase IV-condensin complex","XELAEV_18027647mg"
"DNA ligase IV-XRCC4-XLF complex","lig4"
"DNA ligase IV-XRCC4-XLF complex","XELAEV_18008105mg"
"Artemis-DNA-PK complex","XELAEV_18031990mg"
"Artemis-DNA-PK complex","dclre1c"
"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex","polb"
"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex","XELAEV_18036235mg"
"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex","XELAEV_18043734mg"
"DNA ligase III-XRCC1 complex","XELAEV_18036235mg"
"DNA ligase III-XRCC1 complex","XELAEV_18043734mg"
"ERCC1-ERCC4-MSH2 complex","ercc1"
"MSH2-MSH6-PMS2-MLH1 complex","mlh1"
"MSH2-MSH6-PMS2-MLH1 complex","XELAEV_18026119mg"
"MSH2-MSH6-PMS1-MLH1 complex","mlh1"
"MSH2-MSH6-PMS1-MLH1 complex","XELAEV_18026119mg"
"MSH2-MSH6-PMS1-MLH1 complex","pms1"
"Structure-specific endonulease complex","ercc1"
"Vacuolar ATPase","atp6ap2"
"MSH2-MSH6 complex","XELAEV_18026119mg"
"MSH2-MSH3 complex","XELAEV_18008116mg"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","mlh1"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","XELAEV_18026119mg"
"MutL-alpha complex","mlh1"
"MutL-beta complex","mlh1"
"MutL-beta complex","pms1"
"MCM complex","mcm5"
"MCM complex","MCM7"
"ORC complex (origin recognition complex)","XELAEV_18032103mg"
"ORC complex (origin recognition complex)","orc4"
"ORC complex (origin recognition complex)","XELAEV_18023178mg"
"ORC complex (origin recognition complex)","XELAEV_18047345mg"
"ORC complex (origin recognition complex)","orc3"
"ORC complex (origin recognition complex)","XELAEV_18022776mg"
"Ubiquitin E3 ligase (SKP1A, FBXW2, CUL1)","skp1"
"Succinyl-CoA synthetase, GDP-forming","SUCLG1"
"Succinyl-CoA synthetase, GDP-forming","suclg2"
"Succinyl-CoA synthetase, ADP-forming","SUCLG1"
"Respiratory chain complex I, mitochondrial","ndufv2"
"Respiratory chain complex I, mitochondrial","ndufs6"
"Respiratory chain complex I, mitochondrial","ndufa5"
"Respiratory chain complex I, mitochondrial","ndufv1"
"Respiratory chain complex I, mitochondrial","ndufa9"
"Respiratory chain complex I, mitochondrial","ndufa8"
"Respiratory chain complex I, mitochondrial","ndufab1"
"Respiratory chain complex I, mitochondrial","ndufb3"
"Respiratory chain complex I, mitochondrial","ndufa6"
"Respiratory chain complex I, mitochondrial","ndufb6"
"Respiratory chain complex I, mitochondrial","ndufb9"
"Respiratory chain complex I, mitochondrial","XELAEV_18016999mg"
"Respiratory chain complex I, mitochondrial","ndufb2"
"Respiratory chain complex I, mitochondrial","ndufa1"
"Respiratory chain complex I, mitochondrial","ndufb1"
"Respiratory chain complex I, mitochondrial","ndufs5"
"Respiratory chain complex I, mitochondrial","ndufb5"
"Respiratory chain complex I, mitochondrial","ndufa7"
"Respiratory chain complex I, mitochondrial","XELAEV_18038121mg"
"Respiratory chain complex I, mitochondrial","ndufa11"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufv2"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufs6"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufa5"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufv1"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufa9"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufa8"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufab1"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufa6"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","XELAEV_18016999mg"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufa1"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufa7"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ndufa11"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ndufv2"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ndufs6"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ndufa5"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ndufv1"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","XELAEV_18016999mg"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","ndufa7"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ndufab1"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ndufb3"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ndufb6"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ndufb9"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ndufb2"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ndufb1"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","ndufb5"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","XELAEV_18038121mg"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","cyc1"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","uqcrb"
"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial","XELAEV_18021466mg"
"N-acetylglucosamine-1-phosphotransferase","gnptab"
"N-acetylglucosamine-1-phosphotransferase","XELAEV_18045260mg"
"Guanylyl cyclase, soluble (GUCY1A2, GUCY1B3)","XELAEV_18016278mg"
"Beta-dystroglycan-caveolin-3 complex","dag1"
"EXO1-MLH1-PMS2 complex","mlh1"
"EXO1-MLH1-PMS2 complex","XELAEV_18042391mg"
"EXO1-MLH1-PCNA complex","mlh1"
"EXO1-MLH1-PCNA complex","XELAEV_18042391mg"
"MSH4-MSH5-GPS2 complex","XELAEV_18022929mg"
"MSH4-MSH5-GPS2 complex","XELAEV_18019674mg"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","pik3r4"
"18S U11/U12 snRNP","dhx15"
"18S U11/U12 snRNP","snrpf"
"18S U11/U12 snRNP","snrpd1"
"18S U11/U12 snRNP","XELAEV_18039054mg"
"18S U11/U12 snRNP","snrpd3"
"18S U11/U12 snRNP","sf3b3"
"18S U11/U12 snRNP","sf3b4"
"18S U11/U12 snRNP","snrnp35"
"18S U11/U12 snRNP","XELAEV_18031620mg"
"18S U11/U12 snRNP","XELAEV_18014576mg"
"18S U11/U12 snRNP","XELAEV_18018425mg"
"18S U11/U12 snRNP","zcrb1"
"18S U11/U12 snRNP","XELAEV_18023438mg"
"18S U11/U12 snRNP","snrnp25"
"18S U11/U12 snRNP","sf3b5"
"18S U11/U12 snRNP","zmat5"
"18S U11/U12 snRNP","XELAEV_18028125mg"
"N-NOS-CHIP-HSP70-1 complex","stub1"
"BASC complex (BRCA1-associated genome surveillance complex)","XELAEV_18032172mg"
"BASC complex (BRCA1-associated genome surveillance complex)","rfc4"
"BASC complex (BRCA1-associated genome surveillance complex)","XELAEV_18012800mg"
"BASC complex (BRCA1-associated genome surveillance complex)","rfc1"
"BASC complex (BRCA1-associated genome surveillance complex)","XELAEV_18043845mg"
"BASC complex (BRCA1-associated genome surveillance complex)","mlh1"
"BASC complex (BRCA1-associated genome surveillance complex)","XELAEV_18026119mg"
"BASC complex (BRCA1-associated genome surveillance complex)","rad50"
"GCN5-TRRAP histone acetyltransferase complex","XELAEV_18028172mg"
"GCN5-TRRAP histone acetyltransferase complex","tada3"
"GCN5-TRRAP histone acetyltransferase complex","taf5l"
"GCN5-TRRAP histone acetyltransferase complex","XELAEV_18043845mg"
"GCN5-TRRAP histone acetyltransferase complex","XELAEV_18026119mg"
"TFTC-type histone acetyl transferase complex","med24"
"TFTC-type histone acetyl transferase complex","med17"
"TFTC-type histone acetyl transferase complex","med13"
"TFTC-type histone acetyl transferase complex","XELAEV_18026970mg"
"TFTC-type histone acetyl transferase complex","med16"
"BP-SMAD complex","bach1"
"BP-SMAD complex","ercc3"
"BP-SMAD complex","mxi1"
"Signal peptidase complex","XELAEV_18011053mg"
"Signal peptidase complex","spcs3"
"Signal peptidase complex","XELAEV_18016456mg"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","XELAEV_18028172mg"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","tada3"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","taf5l"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","XELAEV_18019185mg"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","sf3b3"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","taf5"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","taf12"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","taf6l"
"CRB1-MPP5-INADL complex","XELAEV_18023448mg"
"CRB1-MPP5-INADL complex","mpp5"
"MPP4-MPP5-CRB1 complex","XELAEV_18023448mg"
"MPP4-MPP5-CRB1 complex","mpp5"
"MPP4-MPP5-CRB1 complex","XELAEV_18044917mg"
"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)","ncstn"
"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)","psenen"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","ncstn"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","psenen"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","ncstn"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","psenen"
"TFIID-beta complex","XELAEV_18019185mg"
"TFIID-beta complex","taf5"
"TFIID-beta complex","XELAEV_18014434mg"
"TFIID-beta complex","taf11"
"TFIID-beta complex","taf12"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","XELAEV_18014434mg"
"PCAF complex","XELAEV_18012161mg"
"PCAF complex","XELAEV_18028172mg"
"PCAF complex","tada3"
"PCAF complex","taf5l"
"PCAF complex","taf12"
"PCAF complex","taf6l"
"STAGA complex","XELAEV_18028172mg"
"STAGA complex","tada3"
"STAGA complex","taf5l"
"STAGA complex","sf3b3"
"STAGA complex","taf12"
"STAGA complex","XELAEV_18023377mg"
"STAGA complex","taf6l"
"STAGA core complex","XELAEV_18028172mg"
"TFIID complex","XELAEV_18019185mg"
"TFIID complex","taf5"
"TFIID complex","XELAEV_18014434mg"
"TFIID complex","taf11"
"TFIID complex","taf12"
"TFIID complex, B-cell specific","XELAEV_18019185mg"
"TFIID complex, B-cell specific","taf5"
"TFIID complex, B-cell specific","XELAEV_18014434mg"
"TFIID complex, B-cell specific","taf11"
"TFIID complex, B-cell specific","taf12"
"WIP-WASp-actin-myosin-IIa complex","wipf1"
"WIP-WASp-actin-myosin-IIa complex","acta2"
"TFIIA complex","gtf2a2"
"DA complex","XELAEV_18019185mg"
"DA complex","gtf2a2"
"DA complex","taf5"
"DA complex","XELAEV_18014434mg"
"DA complex","taf11"
"DA complex","taf12"
"DA complex","XELAEV_18017849mg"
"DAB complex","XELAEV_18019185mg"
"DAB complex","gtf2a2"
"DAB complex","taf5"
"DAB complex","XELAEV_18014434mg"
"DAB complex","taf11"
"DAB complex","taf12"
"DAB complex","XELAEV_18017849mg"
"Polycystin-1-E-cadherin-beta-catenin complex","cdh1"
"Polycystin-1-E-cadherin-beta-catenin-Flotillin-2 complex","cdh1"
"Polycystin-1-E-cadherin-beta-catenin-Flotillin-2 complex","flot2"
"TIP60 histone acetylase complex","actl6a"
"TIP60 histone acetylase complex","XELAEV_18022282mg"
"TIP60 histone acetylase complex","ruvbl1"
"TRPC3-TRPC4 channel complex, redox-sensitive","XELAEV_18005617mg"
"NuA4/Tip60-HAT complex","actl6a"
"NuA4/Tip60-HAT complex","XELAEV_18022282mg"
"NuA4/Tip60-HAT complex","XELAEV_18012516mg"
"NuA4/Tip60-HAT complex","dmap1"
"NuA4/Tip60-HAT complex","ing3"
"NuA4/Tip60-HAT complex","ruvbl1"
"Cytochrome c oxidase, mitochondrial","XELAEV_18018062mg"
"XPA-ERCC1-ERCC4 complex","ercc1"
"XPA-ERCC1-ERCC4 complex","XELAEV_18006495mg"
"IMP3-IMP4-MPP10 complex","mphosph10"
"IMP3-IMP4-MPP10 complex","XELAEV_18040998mg"
"TRAP complex","med6"
"TRAP complex","ccnc"
"TRAP complex","XELAEV_18019731mg"
"TRAP complex","XELAEV_18038409mg"
"TRAP complex","med10"
"TRAP complex","med13"
"TRPC1-TRPC3-TRPC7 complex","XELAEV_18005617mg"
"IGF1-IGFBP3-ALS complex","igf1"
"TRPC3-TRPC6-Ca2+-signaling complex","XELAEV_18005617mg"
"TRPC3-TRPC6-Ca2+-signaling complex","XELAEV_18016627mg"
"TRPC3-TRPC6-Ca2+-signaling complex","XELAEV_18037237mg"
"DRIP complex","med24"
"DRIP complex","med6"
"DRIP complex","med26"
"DRIP complex","med17"
"DRIP complex","med13"
"DRIP complex","XELAEV_18026970mg"
"DRIP complex","med16"
"core-histone (H2A/H2B/H3/H4)-TDIF2-TDT complex","dntt"
"core-histone (H2A/H2B/H3/H4)-TDIF2-TDT complex","dnttip2"
"RHOA-IP3R-TRPC1 complex","XELAEV_18016627mg"
"Channel complex TRPM6-TRPM7","trpm6"
"Decapping complex","ddx6"
"Decapping complex","edc4"
"Decapping complex","XELAEV_18018072mg"
"LSm1-7 complex","lsm1"
"LSm1-7 complex","lsm6"
"LSm1-7 complex","lsm7"
"LSm1-7 complex","lsm2"
"LSm1-7 complex","lsm5"
"LSm2-8 complex","lsm6"
"LSm2-8 complex","lsm7"
"LSm2-8 complex","lsm2"
"LSm2-8 complex","lsm5"
"ABIN2-NFKB1-MAP3K8 complex","map3k8"
"ABIN2-NFKB1-MAP3K8 complex","tnip2"
"NuRD.1 complex","XELAEV_18012612mg"
"NuRD.1 complex","XELAEV_18040095mg"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cyc1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","uqcrb"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","XELAEV_18018062mg"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufv2"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","XELAEV_18021466mg"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufs6"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufa5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufv1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufa9"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufa8"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufab1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufb3"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufa6"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufb6"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufb9"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","XELAEV_18016999mg"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufb2"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufa1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufb1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufs5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufb5"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufa7"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","XELAEV_18038121mg"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ndufa11"
"SAP complex (Sin3-associated protein complex)","XELAEV_18012612mg"
"SAP complex (Sin3-associated protein complex)","sap130"
"SIN3-HDAC-SAP30-ARID4 complex","XELAEV_18012612mg"
"TIM (TIM17A, TIM17B, TIM23, TIM44) complex, mitochondrial","timm44"
"MSL complex","msl2"
"CTF18-CTF8-DCC1-RFC3 complex","rfc3"
"CTF18-CTF8-DCC1-RFC3 complex","XELAEV_18045547mg"
"CTF18-CTF8-DCC1-RFC3 complex","dscc1"
"NRD complex (Nucleosome remodeling and deacetylation complex)","XELAEV_18012612mg"
"NRD complex (Nucleosome remodeling and deacetylation complex)","XELAEV_18040095mg"
"CASK-LIN7C-APBA1 complex","cask"
"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2)","cul2"
"TIM (TIM9, TIM10) complex, mitochondrial","timm10"
"LSD1 complex","rreb1"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","XELAEV_18032172mg"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","rad50"
"BLM-TRF2 complex","tbpl1"
"Anti-HDAC2 complex","XELAEV_18012612mg"
"Anti-HDAC2 complex","XELAEV_18040095mg"
"Anti-HDAC2 complex","XELAEV_18022683mg"
"Anti-HDAC2 complex","XELAEV_18022685mg"
"anti-BHC110 complex","XELAEV_18022683mg"
"anti-BHC110 complex","XELAEV_18022685mg"
"cGMP kinase signaling complex (IP3RI, IRAG, cGKI-beta)","XELAEV_180344403mg"
"cGMP kinase signaling complex (IP3RI, IRAG, cGKI-beta)","XELAEV_180344406mg"
"cGMP kinase signaling complex (IP3RI, IRAG, cGKI-beta)","XELAEV_18016627mg"
"RANBPM-Muskelin-TWA1-HSMpp8 complex","mphosph8"
"RANBPM-Muskelin-TWA1-HSMpp8 complex","mkln1"
"CtBP complex","XELAEV_18044550mg"
"CtBP complex","XELAEV_18015929mg"
"CtBP complex","XELAEV_18047069mg"
"CtBP complex","rreb1"
"CtBP complex","XELAEV_18034679mg"
"ASPP1-SAM68 complex","khdrbs1"
"HDAC1-associated protein complex","XELAEV_18012612mg"
"HDAC1-associated core complex cII","XELAEV_18012612mg"
"HDAC1-associated core complex cII","XELAEV_18006614mg"
"HDAC2-asscociated core complex","XELAEV_18012612mg"
"HDAC2-asscociated core complex","XELAEV_18006614mg"
"AP3-BLOC1 complex","ap3d1"
"AP3-BLOC1 complex","snapin"
"AP3-BLOC1 complex","XELAEV_18039091mg"
"AP3-BLOC1 complex","XELAEV_18031686mg"
"AP3-BLOC1 complex","XELAEV_18031742mg"
"BLOC1-BLOC2 complex","snapin"
"BLOC1-BLOC2 complex","XELAEV_18039091mg"
"BLOC1-BLOC2 complex","hps6"
"BLOC1-BLOC2 complex","XELAEV_18027756mg"
"BLOC1-BLOC2 complex","XELAEV_18031686mg"
"BLOC1-BLOC2 complex","XELAEV_18031742mg"
"BLOC1-BLOC2 complex","XELAEV_18008250mg"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","vps35"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","vps29"
"GINS complex","gins1"
"GINS complex","gins4"
"GINS complex","gins2"
"SIN3-SAP25 complex","XELAEV_18012612mg"
"SIN3-SAP25 complex","sap130"
"BRMS1-SIN3-HDAC complex","sin3b"
"BRMS1-SIN3-HDAC complex","XELAEV_18012612mg"
"SNARE complex (RINT1, ZW10, p31, Stx18)","rint1"
"SNARE complex (RINT1, ZW10, p31)","rint1"
"SNARE complex (HGS, SNAP25, STX13)","XELAEV_18043759mg"
"SNARE complex (HGS, SNAP25, STX13)","snap25"
"SNARE complex (HGS, SNAP25, STX13)","XELAEV_18012492mg"
"SNARE complex (VAMP2, SNAP25, STX13)","snap25"
